day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;122400;AMETHYSTS;10002;9;9995;25;;;10005;25;;;;;10003.5;1575.0
1;122400;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-273.6640625
1;122500;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;-255.1171875
1;122500;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1593.0
1;122600;STARFRUIT;5039;4;5038;26;;;5045;26;;;;;5042.0;-242.8046875
1;122600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1593.0
1;122700;STARFRUIT;5039;2;5038;21;;;5045;23;;;;;5042.0;-242.671875
1;122700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1593.0
1;122800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1593.0
1;122800;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;-252.625
1;122900;STARFRUIT;5038;27;;;;;5041;5;5045;27;;;5039.5;-257.953125
1;122900;AMETHYSTS;9995;27;;;;;10000;5;10005;27;;;9997.5;1593.0
1;123000;AMETHYSTS;9996;1;9995;22;;;10002;10;10004;1;10005;22;9999.0;1593.0
1;123000;STARFRUIT;5038;5;5037;23;;;5044;23;;;;;5041.0;-267.9765625
1;123100;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1593.0
1;123100;STARFRUIT;5037;29;;;;;5042;6;5044;29;;;5039.5;-273.359375
1;123200;AMETHYSTS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;1595.0
1;123200;STARFRUIT;5042;1;5037;29;;;5044;29;;;;;5043.0;-272.171875
1;123300;STARFRUIT;5037;20;;;;;5044;20;;;;;5040.5;-272.984375
1;123300;AMETHYSTS;9995;20;;;;;10002;2;10005;20;;;9998.5;1595.0
1;123400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1595.0
1;123400;STARFRUIT;5037;2;5036;21;;;5043;23;;;;;5040.0;-283.8359375
1;123500;AMETHYSTS;9996;1;9995;27;;;10002;4;10004;1;10005;27;9999.0;1595.0
1;123500;STARFRUIT;5036;27;;;;;5043;28;;;;;5039.5;-283.125
1;123600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1595.0
1;123600;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;-277.84375
1;123700;STARFRUIT;5042;1;5040;6;5037;30;5044;30;;;;;5043.0;-272.46875
1;123700;AMETHYSTS;10002;1;10000;6;9998;1;10004;2;10005;28;;;10003.0;1601.0
1;123800;AMETHYSTS;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;1603.0
1;123800;STARFRUIT;5037;29;;;;;5042;5;5044;29;;;5039.5;-274.03125
1;123900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1603.0
1;123900;STARFRUIT;5037;1;5036;27;;;5043;28;;;;;5040.0;-281.09375
1;124000;AMETHYSTS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;1603.0
1;124000;STARFRUIT;5043;1;5037;31;;;5044;31;;;;;5043.5;-267.765625
1;124100;STARFRUIT;5037;20;;;;;5044;20;;;;;5040.5;-264.7265625
1;124100;AMETHYSTS;9998;4;9995;20;;;10005;20;;;;;10001.5;1605.0
1;124200;AMETHYSTS;9995;29;;;;;10002;5;10005;29;;;9998.5;1605.0
1;124200;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;-264.2265625
1;124300;AMETHYSTS;9995;24;;;;;9998;1;10005;24;;;9996.5;1605.0
1;124300;STARFRUIT;5037;24;;;;;5038;1;5044;24;;;5037.5;-261.796875
1;124400;AMETHYSTS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;1607.0
1;124400;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;-253.1328125
1;124500;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;-251.796875
1;124500;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1607.0
1;124600;AMETHYSTS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;1609.0
1;124600;STARFRUIT;5038;22;;;;;5043;1;5045;22;;;5040.5;-247.3515625
1;124700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1609.0
1;124700;STARFRUIT;5038;26;;;;;5045;26;;;;;5041.5;-251.703125
1;124800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1609.0
1;124800;STARFRUIT;5039;6;5038;27;;;5045;27;;;;;5042.0;-256.765625
1;124900;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;-264.4921875
1;124900;AMETHYSTS;10002;2;9995;21;;;10005;21;;;;;10003.5;1609.0
1;125000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1609.0
1;125000;STARFRUIT;5038;2;5037;26;;;5044;28;;;;;5041.0;-262.984375
1;125100;AMETHYSTS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1609.0
1;125100;STARFRUIT;5037;24;;;;;5044;24;;;;;5040.5;-267.46875
1;125200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1611.0
1;125200;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;-267.0703125
1;125300;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;-268.5234375
1;125300;AMETHYSTS;9998;2;9995;26;;;10005;26;;;;;10001.5;1611.0
1;125400;STARFRUIT;5043;1;5038;4;5037;26;5044;28;;;;;5043.5;-261.421875
1;125400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1611.0
1;125500;AMETHYSTS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;1611.0
1;125500;STARFRUIT;5038;1;5037;23;;;5044;23;;;;;5041.0;-275.125
1;125600;STARFRUIT;5037;1;5036;22;;;5043;23;;;;;5040.0;-281.5625
1;125600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1611.0
1;125700;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;-276.71875
1;125700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1611.0
1;125800;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;-270.15625
1;125800;AMETHYSTS;9998;10;9995;21;;;10005;21;;;;;10001.5;1611.0
1;125900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1611.0
1;125900;STARFRUIT;5037;31;;;;;5038;3;5043;2;5044;29;5037.5;-277.78125
1;126000;STARFRUIT;5037;25;;;;;5043;1;5044;24;;;5040.0;-278.578125
1;126000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1611.0
1;126100;STARFRUIT;5038;4;5037;21;;;5044;21;;;;;5041.0;-267.8203125
1;126100;AMETHYSTS;9998;7;9995;21;;;10005;21;;;;;10001.5;1611.0
1;126200;STARFRUIT;5037;25;;;;;5043;2;5044;23;;;5040.0;-278.046875
1;126200;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1611.0
1;126300;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1611.0
1;126300;STARFRUIT;5036;26;;;;;5043;26;;;;;5039.5;-289.4140625
1;126400;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;-294.53125
1;126400;AMETHYSTS;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;1611.0
1;126500;STARFRUIT;5041;1;5038;3;5036;1;5042;24;;;;;5041.5;-307.4921875
1;126500;AMETHYSTS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;1611.0
1;126600;STARFRUIT;5035;23;;;;;5040;2;5042;23;;;5037.5;-307.7265625
1;126600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1611.0
1;126700;AMETHYSTS;9995;30;;;;;10002;7;10005;30;;;9998.5;1611.0
1;126700;STARFRUIT;5040;1;5035;4;5034;30;5041;30;;;;;5040.5;-327.921875
1;126800;STARFRUIT;5035;1;5034;25;;;5041;26;;;;;5038.0;-322.0625
1;126800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1611.0
1;126900;STARFRUIT;5034;24;;;;;5041;24;;;;;5037.5;-329.171875
1;126900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1611.0
1;127000;STARFRUIT;5035;26;;;;;5041;2;5042;25;;;5038.0;-316.8671875
1;127000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1611.0
1;127100;AMETHYSTS;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;1611.0
1;127100;STARFRUIT;5035;2;5034;22;;;5041;24;;;;;5038.0;-321.28125
1;127200;STARFRUIT;5035;22;;;;;5042;23;;;;;5038.5;-313.9765625
1;127200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1611.0
1;127300;STARFRUIT;5034;30;;;;;5041;30;;;;;5037.5;-339.2265625
1;127300;AMETHYSTS;9995;30;;;;;10002;10;10005;30;;;9998.5;1611.0
1;127400;STARFRUIT;5034;5;5033;28;;;5040;28;;;;;5037.0;-342.2578125
1;127400;AMETHYSTS;9995;28;;;;;9998;1;10005;28;;;9996.5;1611.0
1;127500;AMETHYSTS;9996;2;9995;30;;;9998;2;10004;2;10005;30;9997.0;1613.0
1;127500;STARFRUIT;5034;2;5033;30;;;5040;32;;;;;5037.0;-342.546875
1;127600;STARFRUIT;5035;1;5034;21;;;5039;7;5041;23;;;5037.0;-320.453125
1;127600;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;1617.0
1;127700;STARFRUIT;5034;8;5033;29;;;5040;30;;;;;5037.0;-340.78125
1;127700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1619.0
1;127800;STARFRUIT;5034;30;;;;;5041;30;;;;;5037.5;-336.3203125
1;127800;AMETHYSTS;9998;4;9995;30;;;10005;30;;;;;10001.5;1619.0
1;127900;AMETHYSTS;9996;1;9995;30;;;10002;8;10004;1;10005;30;9999.0;1619.0
1;127900;STARFRUIT;5034;31;;;;;5040;1;5041;30;;;5037.0;-335.5546875
1;128000;STARFRUIT;5035;31;;;;;5041;1;5042;30;;;5038.0;-317.203125
1;128000;AMETHYSTS;10002;4;9996;1;9995;30;10004;1;10005;30;;;10003.0;1619.0
1;128100;STARFRUIT;5036;1;5035;27;;;5038;4;5041;1;5042;26;5037.0;-315.59375
1;128100;AMETHYSTS;9996;1;9995;26;;;10000;4;10002;8;10004;1;9998.0;1619.0
1;128200;STARFRUIT;5034;20;;;;;5041;20;;;;;5037.5;-321.9140625
1;128200;AMETHYSTS;9995;20;;;;;10002;9;10005;20;;;9998.5;1619.0
1;128300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1619.0
1;128300;STARFRUIT;5034;29;;;;;5041;29;;;;;5037.5;-324.515625
1;128400;STARFRUIT;5035;27;;;;;5042;27;;;;;5038.5;-307.21875
1;128400;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;1619.0
1;128500;STARFRUIT;5036;2;5035;24;;;5042;24;;;;;5039.0;-308.59375
1;128500;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1621.0
1;128600;STARFRUIT;5035;31;;;;;5042;31;;;;;5038.5;-315.328125
1;128600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1621.0
1;128700;AMETHYSTS;9998;7;9996;1;9995;21;10004;1;10005;21;;;10001.0;1621.0
1;128700;STARFRUIT;5034;22;;;;;5041;22;;;;;5037.5;-325.984375
1;128800;STARFRUIT;5034;28;;;;;5035;1;5041;28;;;5034.5;-323.8671875
1;128800;AMETHYSTS;9998;9;9995;28;;;10005;28;;;;;10001.5;1621.0
1;128900;STARFRUIT;5034;31;;;;;5041;31;;;;;5037.5;-327.6875
1;128900;AMETHYSTS;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;1621.0
1;129000;STARFRUIT;5034;31;;;;;5041;32;;;;;5037.5;-335.2265625
1;129000;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1621.0
1;129100;AMETHYSTS;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;1621.0
1;129100;STARFRUIT;5034;30;;;;;5039;2;5041;30;;;5036.5;-333.859375
1;129200;STARFRUIT;5039;1;5035;4;5034;24;5041;24;;;;;5040.0;-332.484375
1;129200;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1621.0
1;129300;STARFRUIT;5034;27;;;;;5041;27;;;;;5037.5;-328.875
1;129300;AMETHYSTS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;1621.0
1;129400;STARFRUIT;5034;22;;;;;5039;3;5041;22;;;5036.5;-332.890625
1;129400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1623.0
1;129500;AMETHYSTS;9998;9;9996;2;9995;21;10004;2;10005;21;;;10001.0;1623.0
1;129500;STARFRUIT;5034;23;;;;;5041;23;;;;;5037.5;-331.7109375
1;129600;STARFRUIT;5036;2;5035;29;;;5042;29;;;;;5039.0;-313.75
1;129600;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;1623.0
1;129700;STARFRUIT;5035;26;;;;;5036;3;5042;26;;;5035.5;-319.4921875
1;129700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1625.0
1;129800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1633.0
1;129800;STARFRUIT;5034;31;;;;;5041;31;;;;;5037.5;-327.6640625
1;129900;STARFRUIT;5035;1;5034;21;;;5041;23;;;;;5038.0;-321.5625
1;129900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1633.0
1;130000;STARFRUIT;5034;24;;;;;5035;10;5041;24;;;5034.5;-323.65625
1;130000;AMETHYSTS;9995;24;;;;;9998;1;10005;24;;;9996.5;1633.0
1;130100;STARFRUIT;5034;24;;;;;5041;24;;;;;5037.5;-339.0546875
1;130100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1635.0
1;130200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1635.0
1;130200;STARFRUIT;5033;22;;;;;5040;22;;;;;5036.5;-352.46875
1;130300;STARFRUIT;5033;24;;;;;5040;24;;;;;5036.5;-348.328125
1;130300;AMETHYSTS;9996;2;9995;22;;;9998;1;10002;10;10004;2;9997.0;1635.0
1;130400;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;-367.6953125
1;130400;AMETHYSTS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;1637.0
1;130500;STARFRUIT;5032;28;;;;;5038;2;5039;26;;;5035.0;-375.9765625
1;130500;AMETHYSTS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;1637.0
1;130600;AMETHYSTS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;1639.0
1;130600;STARFRUIT;5033;1;5032;29;;;5039;1;5040;29;;;5036.0;-359.78125
1;130700;STARFRUIT;5033;32;;;;;5040;32;;;;;5036.5;-352.625
1;130700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1641.0
1;130800;STARFRUIT;5033;7;5032;26;;;5039;26;;;;;5036.0;-362.796875
1;130800;AMETHYSTS;9995;26;;;;;10002;2;10005;26;;;9998.5;1641.0
1;130900;STARFRUIT;5032;25;;;;;5039;25;;;;;5035.5;-363.6328125
1;130900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1641.0
1;131000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1641.0
1;131000;STARFRUIT;5032;24;;;;;5033;9;5039;24;;;5032.5;-364.875
1;131100;STARFRUIT;5032;24;;;;;5033;1;5039;24;;;5032.5;-365.71875
1;131100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1641.0
1;131200;STARFRUIT;5034;3;5033;24;;;5040;24;;;;;5037.0;-354.8125
1;131200;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;1641.0
1;131300;STARFRUIT;5033;27;;;;;5040;27;;;;;5036.5;-358.6796875
1;131300;AMETHYSTS;9998;5;9995;27;;;10005;27;;;;;10001.5;1641.0
1;131400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1641.0
1;131400;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;-365.125
1;131500;STARFRUIT;5032;28;;;;;5039;28;;;;;5035.5;-368.9921875
1;131500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1641.0
1;131600;STARFRUIT;5032;28;;;;;5039;28;;;;;5035.5;-364.0234375
1;131600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1641.0
1;131700;STARFRUIT;5032;9;5031;29;;;5038;1;5039;29;;;5035.0;-379.8359375
1;131700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1641.0
1;131800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1641.0
1;131800;STARFRUIT;5032;25;;;;;5037;1;5038;1;5039;24;5034.5;-378.3515625
1;131900;STARFRUIT;5032;2;5031;26;;;5038;28;;;;;5035.0;-381.65625
1;131900;AMETHYSTS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;1673.0
1;132000;AMETHYSTS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;1673.0
1;132000;STARFRUIT;5033;7;5032;25;;;5039;25;;;;;5036.0;-365.28125
1;132100;AMETHYSTS;10002;1;9995;26;;;10005;26;;;;;10003.5;1675.0
1;132100;STARFRUIT;5037;1;5033;4;5032;26;5039;26;;;;;5038.0;-373.5625
1;132200;AMETHYSTS;9998;1;9996;2;9995;30;10004;2;10005;30;;;10001.0;1677.0
1;132200;STARFRUIT;5032;1;5031;30;;;5036;5;5038;32;;;5034.0;-380.4765625
1;132300;STARFRUIT;5032;24;;;;;5038;2;5039;22;;;5035.0;-378.0546875
1;132300;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1685.0
1;132400;AMETHYSTS;9995;30;;;;;9998;1;10005;30;;;9996.5;1685.0
1;132400;STARFRUIT;5032;30;;;;;5039;30;;;;;5035.5;-366.953125
1;132500;AMETHYSTS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1687.0
1;132500;STARFRUIT;5033;6;5032;24;;;5038;2;5039;22;;;5035.5;-375.625
1;132600;AMETHYSTS;9995;29;;;;;9998;1;10002;10;10005;29;9996.5;1689.0
1;132600;STARFRUIT;5032;29;;;;;5039;29;;;;;5035.5;-378.453125
1;132700;STARFRUIT;5032;31;;;;;5038;1;5039;30;;;5035.0;-377.8515625
1;132700;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1691.0
1;132800;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1691.0
1;132800;STARFRUIT;5031;23;;;;;5038;23;;;;;5034.5;-387.90625
1;132900;AMETHYSTS;10000;2;9995;25;;;10005;25;;;;;10002.5;1691.0
1;132900;STARFRUIT;5035;2;5032;25;;;5037;5;5039;25;;;5036.0;-379.546875
1;133000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1691.0
1;133000;STARFRUIT;5038;1;5032;20;;;5039;20;;;;;5038.5;-366.1015625
1;133100;STARFRUIT;5032;25;;;;;5039;25;;;;;5035.5;-367.6171875
1;133100;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1691.0
1;133200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1691.0
1;133200;STARFRUIT;5032;31;;;;;5039;31;;;;;5035.5;-366.0078125
1;133300;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1691.0
1;133300;STARFRUIT;5033;1;5032;23;;;5039;24;;;;;5036.0;-362.390625
1;133400;AMETHYSTS;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;1691.0
1;133400;STARFRUIT;5034;7;5033;31;;;5036;4;5040;31;;;5035.0;-353.71875
1;133500;STARFRUIT;5033;32;;;;;5040;32;;;;;5036.5;-344.7578125
1;133500;AMETHYSTS;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;1691.0
1;133600;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1691.0
1;133600;STARFRUIT;5033;26;;;;;5040;26;;;;;5036.5;-348.015625
1;133700;AMETHYSTS;9998;1;9995;25;;;10005;25;;;;;10001.5;1691.0
1;133700;STARFRUIT;5033;25;;;;;5040;25;;;;;5036.5;-345.7421875
1;133800;AMETHYSTS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;1691.0
1;133800;STARFRUIT;5033;23;;;;;5038;7;5040;24;;;5035.5;-353.7421875
1;133900;STARFRUIT;5034;1;5033;30;;;5040;30;;;;;5037.0;-354.640625
1;133900;AMETHYSTS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;1693.0
1;134000;AMETHYSTS;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;1693.0
1;134000;STARFRUIT;5033;26;;;;;5034;4;5040;27;;;5033.5;-354.171875
1;134100;AMETHYSTS;9996;1;9995;30;;;10002;10;10004;1;10005;30;9999.0;1705.0
1;134100;STARFRUIT;5034;7;5033;31;;;5039;1;5040;30;;;5036.5;-355.953125
1;134200;STARFRUIT;5033;27;;;;;5040;27;;;;;5036.5;-348.5546875
1;134200;AMETHYSTS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;1705.0
1;134300;STARFRUIT;5033;25;;;;;5040;25;;;;;5036.5;-350.8515625
1;134300;AMETHYSTS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;1707.0
1;134400;STARFRUIT;5039;1;5034;7;5033;23;5040;23;;;;;5039.5;-348.7578125
1;134400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1707.0
1;134500;AMETHYSTS;9995;24;;;;;10002;10;10005;24;;;9998.5;1711.0
1;134500;STARFRUIT;5033;24;;;;;5040;24;;;;;5036.5;-347.515625
1;134600;STARFRUIT;5037;3;5032;27;;;5039;27;;;;;5038.0;-362.1484375
1;134600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1711.0
1;134700;STARFRUIT;5033;24;;;;;5039;1;5040;23;;;5036.0;-357.7265625
1;134700;AMETHYSTS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1711.0
1;134800;STARFRUIT;5033;31;;;;;5038;4;5040;31;;;5035.5;-352.2265625
1;134800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1711.0
1;134900;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1711.0
1;134900;STARFRUIT;5032;27;;;;;5039;27;;;;;5035.5;-368.734375
1;135000;STARFRUIT;5033;24;;;;;5039;1;5040;23;;;5036.0;-358.4453125
1;135000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1711.0
1;135100;STARFRUIT;5033;32;;;;;5039;2;5040;30;;;5036.0;-356.0234375
1;135100;AMETHYSTS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;1711.0
1;135200;STARFRUIT;5034;2;5033;29;;;5040;29;;;;;5037.0;-349.484375
1;135200;AMETHYSTS;9996;1;9995;28;;;10002;1;10004;1;10005;28;9999.0;1711.0
1;135300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1711.0
1;135300;STARFRUIT;5033;21;;;;;5040;21;;;;;5036.5;-356.0078125
1;135400;STARFRUIT;5033;26;;;;;5039;2;5040;24;;;5036.0;-356.609375
1;135400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1711.0
1;135500;STARFRUIT;5037;6;5034;20;;;5041;20;;;;;5039.0;-336.1640625
1;135500;AMETHYSTS;10000;6;9995;20;;;10005;20;;;;;10002.5;1711.0
1;135600;STARFRUIT;5034;1;5033;21;;;5040;22;;;;;5037.0;-342.5703125
1;135600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1711.0
1;135700;AMETHYSTS;9995;24;;;;;9998;12;10005;24;;;9996.5;1711.0
1;135700;STARFRUIT;5034;24;;;;;5041;24;;;;;5037.5;-332.953125
1;135800;STARFRUIT;5034;2;5033;27;;;5035;3;5040;29;;;5034.5;-342.4609375
1;135800;AMETHYSTS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;1743.0
1;135900;STARFRUIT;5033;27;;;;;5040;27;;;;;5036.5;-352.9765625
1;135900;AMETHYSTS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;1743.0
1;136000;STARFRUIT;5033;25;;;;;5040;25;;;;;5036.5;-347.8984375
1;136000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1743.0
1;136100;AMETHYSTS;9995;20;;;;;9998;8;10005;20;;;9996.5;1743.0
1;136100;STARFRUIT;5032;20;;;;;5037;2;5039;20;;;5034.5;-360.8671875
1;136200;STARFRUIT;5033;10;5032;28;;;5039;30;;;;;5036.0;-360.8515625
1;136200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1759.0
1;136300;STARFRUIT;5033;3;5032;28;;;5038;1;5039;27;;;5035.5;-379.2890625
1;136300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1759.0
1;136400;STARFRUIT;5032;2;5031;24;;;5038;26;;;;;5035.0;-383.828125
1;136400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1759.0
1;136500;AMETHYSTS;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;1759.0
1;136500;STARFRUIT;5032;2;5031;25;;;5038;27;;;;;5035.0;-380.4296875
1;136600;STARFRUIT;5032;3;5031;21;;;5038;23;;;;;5035.0;-384.0234375
1;136600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1759.0
1;136700;STARFRUIT;5030;27;;;;;5037;27;;;;;5033.5;-408.0390625
1;136700;AMETHYSTS;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;1759.0
1;136800;STARFRUIT;5030;32;;;;;5037;32;;;;;5033.5;-411.296875
1;136800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1759.0
1;136900;AMETHYSTS;9995;30;;;;;10002;10;10005;30;;;9998.5;1759.0
1;136900;STARFRUIT;5030;30;;;;;5031;1;5037;30;;;5030.5;-402.75
1;137000;STARFRUIT;5031;30;;;;;5038;30;;;;;5034.5;-389.4140625
1;137000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1759.0
1;137100;STARFRUIT;5031;22;;;;;5036;1;5038;22;;;5033.5;-388.453125
1;137100;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;1759.0
1;137200;STARFRUIT;5032;23;;;;;5039;23;;;;;5035.5;-372.046875
1;137200;AMETHYSTS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;1761.0
1;137300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1763.0
1;137300;STARFRUIT;5032;23;;;;;5039;23;;;;;5035.5;-369.4375
1;137400;STARFRUIT;5033;2;5032;28;;;5037;7;5039;30;;;5035.0;-363.859375
